vhod1-3,vhod1-2,vhod1-1,vhod2-3,vhod2-2,vhod2-1,izhod-3,izhod-2,izhod-1,izhod
0.0248919453,0.02622201837,0.02756104334,-0.1518884956,-0.1636799275,-0.1742178892,-613.3463104,-613.5754116,-613.8241054,-614.089858
0.02622201837,0.02756104334,0.02890897769,-0.1636799275,-0.1742178892,-0.1834948507,-613.5754116,-613.8241054,-614.089858,-614.3701208
0.02756104334,0.02890897769,0.03026577842,-0.1742178892,-0.1834948507,-0.1915088348,-613.8241054,-614.089858,-614.3701208,-614.6623411
0.02890897769,0.03026577842,0.03163140203,-0.1834948507,-0.1915088348,-0.1982633734,-614.089858,-614.3701208,-614.6623411,-614.9639737
0.03026577842,0.03163140203,0.03300580456,-0.1915088348,-0.1982633734,-0.2037674435,-614.3701208,-614.6623411,-614.9639737,-615.2724912
0.03163140203,0.03300580456,0.03438894158,-0.1982633734,-0.2037674435,-0.2080353812,-614.6623411,-614.9639737,-615.2724912,-615.5853951
0.03300580456,0.03438894158,0.03578076819,-0.2037674435,-0.2080353812,-0.2110867757,-614.9639737,-615.2724912,-615.5853951,-615.9002263
0.03438894158,0.03578076819,0.03718123898,-0.2080353812,-0.2110867757,-0.2129463432,-615.2724912,-615.5853951,-615.9002263,-616.2145753
0.03578076819,0.03718123898,0.03859030813,-0.2110867757,-0.2129463432,-0.2136437802,-615.5853951,-615.9002263,-616.2145753,-616.5260919
0.03718123898,0.03859030813,0.0400079293,-0.2129463432,-0.2136437802,-0.2132135989,-615.9002263,-616.2145753,-616.5260919,-616.8324954
0.03859030813,0.0400079293,0.04143405571,-0.2136437802,-0.2132135989,-0.2116949434,-616.2145753,-616.5260919,-616.8324954,-617.1315831
0.0400079293,0.04143405571,0.04286864011,-0.2132135989,-0.2116949434,-0.2091313892,-616.5260919,-616.8324954,-617.1315831,-617.4212399
0.04143405571,0.04286864011,0.04431163478,-0.2116949434,-0.2091313892,-0.2055707249,-616.8324954,-617.1315831,-617.4212399,-617.6994465
0.04286864011,0.04431163478,0.04576299155,-0.2091313892,-0.2055707249,-0.2010647186,-617.1315831,-617.4212399,-617.6994465,-617.9642869
0.04431163478,0.04576299155,0.04722266177,-0.2055707249,-0.2010647186,-0.1956688697,-617.4212399,-617.6994465,-617.9642869,-618.2139567
0.04576299155,0.04722266177,0.04869059636,-0.2010647186,-0.1956688697,-0.1894421456,-617.6994465,-617.9642869,-618.2139567,-618.4467692
0.04722266177,0.04869059636,0.05016674574,-0.1956688697,-0.1894421456,-0.1824467069,-617.9642869,-618.2139567,-618.4467692,-618.6611624
0.04869059636,0.05016674574,0.05165105993,-0.1894421456,-0.1824467069,-0.1747476198,-618.2139567,-618.4467692,-618.6611624,-618.8557044
0.05016674574,0.05165105993,0.05314348845,-0.1824467069,-0.1747476198,-0.1664125579,-618.4467692,-618.6611624,-618.8557044,-619.0290991
0.05165105993,0.05314348845,0.05464398039,-0.1747476198,-0.1664125579,-0.1575114953,-618.6611624,-618.8557044,-619.0290991,-619.1801901
0.05314348845,0.05464398039,0.05615248439,-0.1664125579,-0.1575114953,-0.14811639,-618.8557044,-619.0290991,-619.1801901,-619.3079655
0.05464398039,0.05615248439,0.05766894863,-0.1575114953,-0.14811639,-0.1383008619,-619.0290991,-619.1801901,-619.3079655,-619.4115603
0.05615248439,0.05766894863,0.05919332086,-0.14811639,-0.1383008619,-0.1281398636,-619.1801901,-619.3079655,-619.4115603,-619.4902601
0.05766894863,0.05919332086,0.06072554838,-0.1383008619,-0.1281398636,-0.1177093474,-619.3079655,-619.4115603,-619.4902601,-619.5435022
0.05919332086,0.06072554838,0.06226557803,-0.1281398636,-0.1177093474,-0.107085929,-619.4115603,-619.4902601,-619.5435022,-619.5708773
0.06072554838,0.06226557803,0.06381335623,-0.1177093474,-0.107085929,-0.09634654943,-619.4902601,-619.5435022,-619.5708773,-619.5721303
0.06226557803,0.06381335623,0.06536882896,-0.107085929,-0.09634654943,-0.08556813569,-619.5435022,-619.5708773,-619.5721303,-619.5471601
0.06381335623,0.06536882896,0.06693194176,-0.09634654943,-0.08556813569,-0.07482726321,-619.5708773,-619.5721303,-619.5471601,-619.4960188
0.06536882896,0.06693194176,0.06850263973,-0.08556813569,-0.07482726321,-0.06419981953,-619.5721303,-619.5471601,-619.4960188,-619.4189105
0.06693194176,0.06850263973,0.07008086753,-0.07482726321,-0.06419981953,-0.05376067169,-619.5471601,-619.4960188,-619.4189105,-619.3161893
0.06850263973,0.07008086753,0.07166656942,-0.06419981953,-0.05376067169,-0.04358333822,-619.4960188,-619.4189105,-619.3161893,-619.1883562
0.07008086753,0.07166656942,0.07325968919,-0.05376067169,-0.04358333822,-0.03373966702,-619.4189105,-619.3161893,-619.1883562,-619.0360565
0.07166656942,0.07325968919,0.07486017024,-0.04358333822,-0.03373966702,-0.02429952043,-619.3161893,-619.1883562,-619.0360565,-618.860075
0.07325968919,0.07486017024,0.07646795552,-0.03373966702,-0.02429952043,-0.01533046874,-619.1883562,-619.0360565,-618.860075,-618.6613321
0.07486017024,0.07646795552,0.07808298756,-0.02429952043,-0.01533046874,-0.006897493266,-619.0360565,-618.860075,-618.6613321,-618.4408781
0.07646795552,0.07808298756,0.07970520849,-0.01533046874,-0.006897493266,0.0009372998672,-618.860075,-618.6613321,-618.4408781,-618.1998879
0.07808298756,0.07970520849,0.08133455999,-0.006897493266,0.0009372998672,0.008114954012,-618.6613321,-618.4408781,-618.1998879,-617.9396543
0.07970520849,0.08133455999,0.08297098335,0.0009372998672,0.008114954012,0.0145799234,-618.4408781,-618.1998879,-617.9396543,-617.6615815
0.08133455999,0.08297098335,0.08461441943,0.008114954012,0.0145799234,0.02028032057,-618.1998879,-617.9396543,-617.6615815,-617.3671776
0.08297098335,0.08461441943,0.08626480868,0.0145799234,0.02028032057,0.02516814892,-617.9396543,-617.6615815,-617.3671776,-617.0580469
0.08461441943,0.08626480868,0.08792209115,0.02028032057,0.02516814892,0.02919951939,-617.6615815,-617.3671776,-617.0580469,-616.7358816
0.08626480868,0.08792209115,0.08958620647,0.02516814892,0.02919951939,0.03233485046,-617.3671776,-617.0580469,-616.7358816,-616.4024533
0.08792209115,0.08958620647,0.09125709386,0.02919951939,0.03233485046,0.03453905078,-617.0580469,-616.7358816,-616.4024533,-616.0596039
0.08958620647,0.09125709386,0.09293469215,0.03233485046,0.03453905078,0.03578168347,-616.7358816,-616.4024533,-616.0596039,-615.7092364
0.09125709386,0.09293469215,0.09461893976,0.03453905078,0.03578168347,0.03603711174,-616.4024533,-616.0596039,-615.7092364,-615.3533054
0.09293469215,0.09461893976,0.09630977472,0.03578168347,0.03603711174,0.03528462493,-616.0596039,-615.7092364,-615.3533054,-614.9938068
0.09461893976,0.09630977472,0.09800713465,0.03603711174,0.03528462493,0.03350854478,-615.7092364,-615.3533054,-614.9938068,-614.6327683
0.09630977472,0.09800713465,0.09971095678,0.03528462493,0.03350854478,0.03069831124,-615.3533054,-614.9938068,-614.6327683,-614.2722388
0.09800713465,0.09971095678,0.1014211779,0.03350854478,0.03069831124,0.02684854757,-614.9938068,-614.6327683,-614.2722388,-613.9142782
0.09971095678,0.1014211779,0.1031377346,0.03069831124,0.02684854757,0.02195910453,-614.6327683,-614.2722388,-613.9142782,-613.5609468
0.1014211779,0.1031377346,0.1048605628,0.02684854757,0.02195910453,0.01603508326,-614.2722388,-613.9142782,-613.5609468,-613.2142949
0.1031377346,0.1048605628,0.1065895983,0.02195910453,0.01603508326,0.00908683695,-613.9142782,-613.5609468,-613.2142949,-612.8763525
0.1048605628,0.1065895983,0.1083247762,0.01603508326,0.00908683695,0.00112995112,-613.5609468,-613.2142949,-612.8763525,-612.5491182
0.1065895983,0.1083247762,0.1100660316,0.00908683695,0.00112995112,-0.007814797414,-613.2142949,-612.8763525,-612.5491182,-612.2345497
0.1083247762,0.1100660316,0.1118132989,0.00112995112,-0.007814797414,-0.01772150273,-612.8763525,-612.5491182,-612.2345497,-611.9345528
0.1100660316,0.1118132989,0.1135665124,-0.007814797414,-0.01772150273,-0.02855921299,-612.5491182,-612.2345497,-611.9345528,-611.6509717
0.1118132989,0.1135665124,0.1153256058,-0.01772150273,-0.02855921299,-0.04029203429,-612.2345497,-611.9345528,-611.6509717,-611.385579
0.1135665124,0.1153256058,0.1170905125,-0.02855921299,-0.04029203429,-0.05287925488,-611.9345528,-611.6509717,-611.385579,-611.1400659
0.1153256058,0.1170905125,0.1188611655,-0.04029203429,-0.05287925488,-0.06627548926,-611.6509717,-611.385579,-611.1400659,-610.9160334
0.1170905125,0.1188611655,0.1206374976,-0.05287925488,-0.06627548926,-0.08043084165,-611.385579,-611.1400659,-610.9160334,-610.7149826
0.1188611655,0.1206374976,0.122419441,-0.06627548926,-0.08043084165,-0.09529108826,-611.1400659,-610.9160334,-610.7149826,-610.5383065
0.1206374976,0.122419441,0.1242069277,-0.08043084165,-0.09529108826,-0.1107978777,-610.9160334,-610.7149826,-610.5383065,-610.3872814
0.122419441,0.1242069277,0.1259998893,-0.09529108826,-0.1107978777,-0.1268889487,-610.7149826,-610.5383065,-610.3872814,-610.2630597
0.1242069277,0.1259998893,0.1277982571,-0.1107978777,-0.1268889487,-0.1434983645,-610.5383065,-610.3872814,-610.2630597,-610.1666616
0.1259998893,0.1277982571,0.1296019618,-0.1268889487,-0.1434983645,-0.1605567634,-610.3872814,-610.2630597,-610.1666616,-610.0989693
0.1277982571,0.1296019618,0.1314109341,-0.1434983645,-0.1605567634,-0.1779916229,-610.2630597,-610.1666616,-610.0989693,-610.0607197
0.1296019618,0.1314109341,0.1332251041,-0.1605567634,-0.1779916229,-0.1957275393,-610.1666616,-610.0989693,-610.0607197,-610.0524995
0.1314109341,0.1332251041,0.1350444017,-0.1779916229,-0.1957275393,-0.2136865189,-610.0989693,-610.0607197,-610.0524995,-610.0747393
0.1332251041,0.1350444017,0.1368687564,-0.1957275393,-0.2136865189,-0.2317882815,-610.0607197,-610.0524995,-610.0747393,-610.1277096
0.1350444017,0.1368687564,0.1386980973,-0.2136865189,-0.2317882815,-0.2499505742,-610.0524995,-610.0747393,-610.1277096,-610.2115165
0.1368687564,0.1386980973,0.1405323532,-0.2317882815,-0.2499505742,-0.2680894951,-610.0747393,-610.1277096,-610.2115165,-610.3260984
0.1386980973,0.1405323532,0.1423714526,-0.2499505742,-0.2680894951,-0.2861198245,-610.1277096,-610.2115165,-610.3260984,-610.4712237
0.1405323532,0.1423714526,0.1442153236,-0.2680894951,-0.2861198245,-0.3039553638,-610.2115165,-610.3260984,-610.4712237,-610.6464884
0.1423714526,0.1442153236,0.1460638942,-0.2861198245,-0.3039553638,-0.3215092799,-610.3260984,-610.4712237,-610.6464884,-610.8513153
0.1442153236,0.1460638942,0.1479170917,-0.3039553638,-0.3215092799,-0.3386944534,-610.4712237,-610.6464884,-610.8513153,-611.084953
0.1460638942,0.1479170917,0.1497748433,-0.3215092799,-0.3386944534,-0.355423831,-610.6464884,-610.8513153,-611.084953,-611.3464761
0.1479170917,0.1497748433,0.1516370759,-0.3386944534,-0.355423831,-0.3716107789,-610.8513153,-611.084953,-611.3464761,-611.6347864
0.1497748433,0.1516370759,0.153503716,-0.355423831,-0.3716107789,-0.3871694368,-611.084953,-611.3464761,-611.6347864,-611.9486141
0.1516370759,0.153503716,0.1553746898,-0.3716107789,-0.3871694368,-0.4020150714,-611.3464761,-611.6347864,-611.9486141,-612.2865202
0.153503716,0.1553746898,0.1572499232,-0.3871694368,-0.4020150714,-0.4160644267,-611.6347864,-611.9486141,-612.2865202,-612.6468993
0.1553746898,0.1572499232,0.1591293418,-0.4020150714,-0.4160644267,-0.429236072,-611.9486141,-612.2865202,-612.6468993,-613.0279834
0.1572499232,0.1591293418,0.1610128708,-0.4160644267,-0.429236072,-0.4414507439,-612.2865202,-612.6468993,-613.0279834,-613.4278463
0.1591293418,0.1610128708,0.1629004352,-0.429236072,-0.4414507439,-0.4526316828,-612.6468993,-613.0279834,-613.4278463,-613.8444084
0.1610128708,0.1629004352,0.1647919597,-0.4414507439,-0.4526316828,-0.4627049614,-613.0279834,-613.4278463,-613.8444084,-614.2754424
0.1629004352,0.1647919597,0.1666873687,-0.4526316828,-0.4627049614,-0.4715998049,-613.4278463,-613.8444084,-614.2754424,-614.7185799
0.1647919597,0.1666873687,0.1685865862,-0.4627049614,-0.4715998049,-0.4792489008,-613.8444084,-614.2754424,-614.7185799,-615.1713179
0.1666873687,0.1685865862,0.170489536,-0.4715998049,-0.4792489008,-0.4855886975,-614.2754424,-614.7185799,-615.1713179,-615.6310267
0.1685865862,0.170489536,0.1723961416,-0.4792489008,-0.4855886975,-0.4905596911,-614.7185799,-615.1713179,-615.6310267,-616.0949577
0.170489536,0.1723961416,0.1743063261,-0.4855886975,-0.4905596911,-0.4941066974,-615.1713179,-615.6310267,-616.0949577,-616.5602521
0.1723961416,0.1743063261,0.1762200126,-0.4905596911,-0.4941066974,-0.4961791113,-615.6310267,-616.0949577,-616.5602521,-617.0239503
0.1743063261,0.1762200126,0.1781371235,-0.4941066974,-0.4961791113,-0.4967311483,-616.0949577,-616.5602521,-617.0239503,-617.4830012
0.1762200126,0.1781371235,0.1800575813,-0.4961791113,-0.4967311483,-0.4957220716,-616.5602521,-617.0239503,-617.4830012,-617.9342726
0.1781371235,0.1800575813,0.1819813081,-0.4967311483,-0.4957220716,-0.4931164,-617.0239503,-617.4830012,-617.9342726,-618.3745615
0.1800575813,0.1819813081,0.1839082256,-0.4957220716,-0.4931164,-0.4888840984,-617.4830012,-617.9342726,-618.3745615,-618.800605
0.1819813081,0.1839082256,0.1858382553,-0.4931164,-0.4888840984,-0.4830007489,-617.9342726,-618.3745615,-618.800605,-619.2090917
0.1839082256,0.1858382553,0.1877713186,-0.4888840984,-0.4830007489,-0.4754477025,-618.3745615,-618.800605,-619.2090917,-619.5966732
0.1858382553,0.1877713186,0.1897073363,-0.4830007489,-0.4754477025,-0.4662122091,-618.800605,-619.2090917,-619.5966732,-619.9599756
0.1877713186,0.1897073363,0.1916462294,-0.4754477025,-0.4662122091,-0.4552875282,-619.2090917,-619.5966732,-619.9599756,-620.295612
0.1897073363,0.1916462294,0.1935879181,-0.4662122091,-0.4552875282,-0.4426730163,-619.5966732,-619.9599756,-620.295612,-620.6001942
0.1916462294,0.1935879181,0.1955323228,-0.4552875282,-0.4426730163,-0.4283741939,-619.9599756,-620.295612,-620.6001942,-620.8703457
0.1935879181,0.1955323228,0.1974793634,-0.4426730163,-0.4283741939,-0.4124027886,-620.295612,-620.6001942,-620.8703457,-621.1027132
0.1955323228,0.1974793634,0.1994289596,-0.4283741939,-0.4124027886,-0.3947767573,-620.6001942,-620.8703457,-621.1027132,-621.2939798
0.1974793634,0.1994289596,0.2013810309,-0.4124027886,-0.3947767573,-0.3755202841,-620.8703457,-621.1027132,-621.2939798,-621.4408773
0.1994289596,0.2013810309,0.2033354965,-0.3947767573,-0.3755202841,-0.3546637567,-621.1027132,-621.2939798,-621.4408773,-621.5401983
0.2013810309,0.2033354965,0.2052922754,-0.3755202841,-0.3546637567,-0.3322437186,-621.2939798,-621.4408773,-621.5401983,-621.5888089
0.2033354965,0.2052922754,0.2072512864,-0.3546637567,-0.3322437186,-0.3083027997,-621.4408773,-621.5401983,-621.5888089,-621.5836606
0.2052922754,0.2072512864,0.209212448,-0.3322437186,-0.3083027997,-0.2828896237,-621.5401983,-621.5888089,-621.5836606,-621.5218025
0.2072512864,0.209212448,0.2111756783,-0.3083027997,-0.2828896237,-0.256058693,-621.5888089,-621.5836606,-621.5218025,-621.4003929
0.209212448,0.2111756783,0.2131408956,-0.2828896237,-0.256058693,-0.2278702517,-621.5836606,-621.5218025,-621.4003929,-621.2167107
0.2111756783,0.2131408956,0.2151080176,-0.256058693,-0.2278702517,-0.1983901271,-621.5218025,-621.4003929,-621.2167107,-620.9681669
0.2131408956,0.2151080176,0.217076962,-0.2278702517,-0.1983901271,-0.1676895494,-621.4003929,-621.2167107,-620.9681669,-620.6523151
0.2151080176,0.217076962,0.219047646,-0.1983901271,-0.1676895494,-0.1358449516,-621.2167107,-620.9681669,-620.6523151,-620.2668621
0.217076962,0.219047646,0.221019987,-0.1676895494,-0.1358449516,-0.1029377484,-620.9681669,-620.6523151,-620.2668621,-619.8096776
0.219047646,0.221019987,0.2229939018,-0.1358449516,-0.1029377484,-0.06905409663,-620.6523151,-620.2668621,-619.8096776,-619.2788041
0.221019987,0.2229939018,0.2249693073,-0.1029377484,-0.06905409663,-0.03428463686,-620.2668621,-619.8096776,-619.2788041,-618.6724655
0.2229939018,0.2249693073,0.2269461199,-0.06905409663,-0.03428463686,0.001275782992,-619.8096776,-619.2788041,-618.6724655,-617.9890755
0.2249693073,0.2269461199,0.228924256,-0.03428463686,0.001275782992,0.03752840042,-619.2788041,-618.6724655,-617.9890755,-617.227246
0.2269461199,0.228924256,0.2309036317,0.001275782992,0.03752840042,0.07437084703,-618.6724655,-617.9890755,-617.227246,-616.3857934
0.228924256,0.2309036317,0.232884163,0.03752840042,0.07437084703,0.111697472,-617.9890755,-617.227246,-616.3857934,-615.4637459
0.2309036317,0.232884163,0.2348657657,0.07437084703,0.111697472,0.1493996792,-617.227246,-616.3857934,-615.4637459,-614.4603493
0.232884163,0.2348657657,0.2368483553,0.111697472,0.1493996792,0.1873662769,-616.3857934,-615.4637459,-614.4603493,-613.3750717
0.2348657657,0.2368483553,0.2388318471,0.1493996792,0.1873662769,0.2254838388,-615.4637459,-614.4603493,-613.3750717,-612.2076085
0.2368483553,0.2388318471,0.2408161565,0.1873662769,0.2254838388,0.2636370747,-614.4603493,-613.3750717,-612.2076085,-610.9578858
0.2388318471,0.2408161565,0.2428011983,0.2254838388,0.2636370747,0.3017092111,-613.3750717,-612.2076085,-610.9578858,-609.6260638
0.2408161565,0.2428011983,0.2447868875,0.2636370747,0.3017092111,0.339582378,-612.2076085,-610.9578858,-609.6260638,-608.2125384
0.2428011983,0.2447868875,0.2467731387,0.3017092111,0.339582378,0.3771380027,-610.9578858,-609.6260638,-608.2125384,-606.717943
0.2447868875,0.2467731387,0.2487598664,0.339582378,0.3771380027,0.4142572082,-609.6260638,-608.2125384,-606.717943,-605.143149
0.2467731387,0.2487598664,0.2507469849,0.3771380027,0.4142572082,0.4508212151,-608.2125384,-606.717943,-605.143149,-603.4892656
0.2487598664,0.2507469849,0.2527344083,0.4142572082,0.4508212151,0.4867117449,-606.717943,-605.143149,-603.4892656,-601.7576389
0.2507469849,0.2527344083,0.2547220508,0.4508212151,0.4867117449,0.521811425,-605.143149,-603.4892656,-601.7576389,-599.9498499
0.2527344083,0.2547220508,0.2567098261,0.4867117449,0.521811425,0.5560041917,-603.4892656,-601.7576389,-599.9498499,-598.067712
0.2547220508,0.2567098261,0.2586976479,0.521811425,0.5560041917,0.5891756919,-601.7576389,-599.9498499,-598.067712,-596.1132677
0.2567098261,0.2586976479,0.2606854297,0.5560041917,0.5891756919,0.6212136807,-599.9498499,-598.067712,-596.1132677,-594.088784
0.2586976479,0.2606854297,0.2626730851,0.5891756919,0.6212136807,0.6520084135,-598.067712,-596.1132677,-594.088784,-591.9967479
0.2606854297,0.2626730851,0.2646605271,0.6212136807,0.6520084135,0.6814530326,-596.1132677,-594.088784,-591.9967479,-589.8398603
0.2626730851,0.2646605271,0.266647669,0.6520084135,0.6814530326,0.7094439451,-594.088784,-591.9967479,-589.8398603,-587.6210294
0.2646605271,0.266647669,0.2686344236,0.6814530326,0.7094439451,0.735881192,-591.9967479,-589.8398603,-587.6210294,-585.3433637
0.266647669,0.2686344236,0.2706207039,0.7094439451,0.735881192,0.760668807,-589.8398603,-587.6210294,-585.3433637,-583.010164
0.2686344236,0.2706207039,0.2726064226,0.735881192,0.760668807,0.7837151625,-587.6210294,-585.3433637,-583.010164,-580.6249144
0.2706207039,0.2726064226,0.2745914921,0.760668807,0.7837151625,0.804933304,-585.3433637,-583.010164,-580.6249144,-578.1912733
0.2726064226,0.2745914921,0.2765758251,0.7837151625,0.804933304,0.8242412689,-583.010164,-580.6249144,-578.1912733,-575.7130633
